"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	952	267614	355.7
	"2018"	"2018"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1517	277498	546.7
	"2018"	"2018"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2249	363110	619.4
	"2018"	"2018"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3757	499337	752.4
	"2018"	"2018"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1517	269874	562.1
	"2018"	"2018"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1048	293415	357.2
	"2018"	"2018"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1626	383384	424.1
	"2018"	"2018"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2807	532268	527.4
	"2018"	"2018"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1156	280245	412.5
	"2018"	"2018"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1759	283110	621.3
	"2018"	"2018"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2559	377428	678.0
	"2018"	"2018"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4263	515606	826.8
	"2018"	"2018"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1703	279588	609.1
"---"
"Dataset: Underlying Cause of Death, 1999-2018"
"Query Parameters:"
"Title: white_mortality_45-54_1999-2018"
"Hispanic Origin: Not Hispanic or Latino"
"Race: White"
"Single-Year Ages: 45 years; 46 years; 47 years; 48 years; 49 years; 50 years; 51 years; 52 years; 53 years; 54 years"
"Group By: Year; Single-Year Ages; Gender; Census Region"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Dec 5, 2020 4:57:25 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2018 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2018, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Dec 5, 2020 4:57:25 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"5. The population figures for year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018"
"postcensal series released by NCHS on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for"
"year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS"
"on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The"
"population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal"
"series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18,"
"2012. Population figures for 2010 are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race"
"estimates of the July 1 resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on"
"October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999"
"intercensal series of July 1 estimates. Population figures for the infant age groups are the number of live births."
"<br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published reports, due to"
"use of the population estimates which were available at the time of release."
